,,combined_sldl_adjusted_moment_centroid,combined_sldl_area_per,combined_sldl_convex_hull,combined_sldl_convex_hull_pop,combined_sldl_population_moments
GA,165,0.6544631897502526,0.1475936233557491,0.5037981077590601,0.5252142386288727,0.8541316604858168
GA,166,0.8384880266516055,0.2611568673520849,0.7855495056168106,0.39629800206153915,1.0405531540216155
GA,167,0.7846529999678024,0.2511635280815327,0.6756779240767733,0.4005867783216371,0.6751047505295107
GA,168,0.6678221815358507,0.26074248266057604,0.6826401856920141,0.7907739140615853,1.766978945555078
GA,169,0.8449805246150615,0.2957499947644277,0.7346366475657301,0.8887571040276748,0.8706201274830196
GA,170,0.9629424817327843,0.35555421623916256,0.8415686017283571,0.8558147749715002,0.8331765006245202
GA,171,0.6702498183852329,0.23502864601053045,0.6916083773784564,0.727457008229182,0.39281181463825815
GA,172,0.6602051481168988,0.18096839901642392,0.6336999920754524,0.8061817301582499,0.5633813241032879
GA,173,0.7695825634980735,0.2816901785646573,0.8104545904201147,0.6951850428992189,0.8337437795013425
GA,174,0.7215345321851061,0.15573161451954703,0.5815700795573915,0.4993034862588448,0.24456168076254334
GA,175,0.9341630490731649,0.3975138571056448,0.8439560368518396,0.5866814989312045,0.5595605885403396
GA,176,0.6335968534400617,0.18830520662187558,0.5471719801237684,0.6365918903698141,0.23954355466943192
GA,177,0.8900047033635947,0.32797855951961014,0.7684236052122599,0.9181124573059866,2.572886369844225
GA,178,0.9479097183821462,0.3043905101572457,0.8257994305166776,0.7466065244106803,0.9544252611325311
GA,179,0.7240417689010343,0.23094437173208793,0.6655663995981229,0.7151490307053503,2.4778803210097817
GA,180,0.620432157892471,0.20013526674792415,0.6495649999894403,0.6491794097594233,0.4321274207891062
HI,001,0.8923791488177053,0.42178749657686,0.871033865740073,0.6747088186356073,0.8619214544947161
HI,002,0.7384326508139133,0.3651703015441461,0.8022233547847724,0.9343555681175806,2.303405473732866
HI,003,0.7266053651463038,0.26547766577736437,0.7232817861872533,0.5166924695327696,1.1174439514898669
HI,004,0.6953340226928424,0.32021616113197593,0.7641833261475972,0.7132056584389241,5.224812942147821
HI,005,0.8681518745942439,0.39751429717699954,0.773491608471634,0.8929859174093476,0.9964198967802671
HI,006,0.823992199275901,0.3630648104735747,0.7039057761230252,0.8416727947053746,2.886519921920619
HI,007,0.8613283349837442,0.3290984376707044,0.78010936010086,0.9749441548771407,1.2525115318977336
HI,008,0.8793331388954402,0.5318132018843729,0.8871259442690533,0.8154316688368712,5.76207949449465
HI,009,0.8469706151135847,0.5394731186994446,0.8650054226274582,0.9958024964100298,5.512543614429779
HI,010,0.7992753638135228,0.42597792056408096,0.7404523356302849,0.2658757624259203,1.285948178224208
HI,011,0.6929891445554288,0.24137567555219394,0.6134820747405223,0.9234862863309888,2.29786893918934
HI,012,0.8029600269043152,0.24689193361003225,0.6358202891194152,0.3513937210357678,4.512762413432966
HI,013,0.537284944530538,0.1548680262069178,0.5118065617457299,0.16781131393457438,0.40805062154181326
HI,014,0.8708171016829102,0.49428739189798876,0.8994058441342441,0.8017011106424856,1.5038944015612734
HI,015,0.9482834140420218,0.38645961599899264,0.8072011344163379,0.8907055052943325,1.8251524819209441
HI,016,0.5046523014323113,0.21822229400847182,0.4395362475523915,0.9460570363150981,2.719527915686704
HI,017,0.918626892581178,0.6445987667263717,0.9268972691293699,0.8595835191601771,5.369613281876547
HI,018,0.8506069948699854,0.47593544424611767,0.7574730037516596,0.9097453136989805,1.4958566337356494
HI,019,0.9788270935624168,0.7316186538875821,0.9609921025732334,0.7991835147744946,4.7130895808198945
HI,020,0.7538324748082665,0.5059859146745834,0.8261567826783888,0.9832417369765462,1.646079005666997
HI,021,0.8305005334887041,0.5122352381468561,0.8687860015730888,0.9482662088014632,0.8054764015144134
HI,022,0.851754101472443,0.5904823368192261,0.8847585295565709,1.0,5.645210635420618
HI,023,0.7052348373473273,0.36173800033453196,0.6783655074030953,0.85410234513565,0.8767968011531292
HI,024,0.764960327986973,0.46349277862671184,0.8586400510201145,0.9123589043065641,2.5190488215211135
HI,025,0.5864267532926923,0.35564561987964954,0.7793088032114454,0.9382683360441805,0.8647647226493528
HI,026,0.7385577791482947,0.40638716411730713,0.7388251905336811,0.7568593199409692,0.6509278381709291
HI,027,0.4927624105029384,0.27956564238039444,0.6983948250177843,0.902444411721396,1.6230298941242718
HI,028,0.7344066913319681,0.5128904889006131,0.9174674850408338,0.93828336317574,1.1928614479096817
HI,029,0.9003992100080122,0.4217928087519982,0.7072037160266218,0.8928946700967426,1.0296495567400619
HI,030,0.8957884067367695,0.4183325116428533,0.7538492353596828,0.45130223239839723,1.3253028994660232
HI,031,0.5249947093592432,0.11917724590236173,0.42591220061392154,0.46086994624912364,0.62460839658913
HI,032,0.5267918278673012,0.24833927018983434,0.7201204442642689,0.8645050389295224,1.3937549797999924
HI,033,0.8040215176236807,0.4418591297918384,0.8616026133383525,0.8186830800795025,2.5488123067931627
HI,034,0.7149357508847012,0.24818916444827663,0.696767510022997,0.6164764947512551,2.4016776878930064
HI,035,0.6433290787715181,0.172473334639421,0.5325897494127614,0.27680744065322016,2.43682034401581
HI,036,0.5782434566640064,0.1955550579646665,0.7302466043826632,0.8713457544098955,2.0930970045045076
HI,037,0.819787770135234,0.24786629709418317,0.6240017363756168,0.6869238563626029,0.7941670181472383
HI,038,0.8348182385678526,0.6141883854333396,0.9361380032316444,0.9882474684012122,0.5668590780746477
HI,039,0.9208887698093225,0.32161341750071204,0.8163435087283698,0.6549033310039599,1.3630027298635086
HI,040,0.7076624329279397,0.3892768223730908,0.7765063009871364,0.9785287464974174,1.5235349918929941
HI,041,0.8792284022594214,0.4932672989362892,0.8281812404099103,0.6329712683952348,3.2319813609163828
HI,042,0.7809919379842593,0.2589548433958401,0.6476247564625247,0.873579986343038,0.8473959474905239
HI,043,0.8263262914070244,0.377349687967704,0.7431498115552245,0.39602820549719386,2.0281801283413685
HI,044,0.9431501631192124,0.5956495641683999,0.9087670453848077,0.8999156687468376,4.962469511304106
HI,045,0.6694693035878847,0.2868104193801277,0.6387553649816262,0.6842742608986137,1.3094031004075484
HI,046,0.9296500704288726,0.26888735113754725,0.8419344735472324,0.9403962665793352,5.536029562178874
HI,047,0.84628021456773,0.3247163909983909,0.7993269461333143,0.7160064378796532,0.975695339678476
HI,048,0.7390767919394226,0.256163899516712,0.5728851128517919,0.4938423200548954,2.165778085965224
HI,049,0.8577497314249786,0.4055837411854994,0.7819872880095942,0.7315820606582061,1.5603790535472257
HI,050,0.9464801769914442,0.6637196691467105,0.8940535660556447,0.9542986425339367,3.713118740591267
HI,051,0.032457795806076765,0.08694949205508745,0.013380796595039508,0.06769233176675551,56.679314734403
IA,001,0.5201809530019221,0.25934145698587335,0.9184764682795815,0.8988052992666193,0.22674645643681526
IA,002,0.8191417175458575,0.5888974582484252,0.9385101248718069,0.9865983061297335,0.9136693115275549
IA,003,0.9436296239924847,0.525716375966725,0.8938697289647823,0.7419669413428251,0.951413551236072
IA,004,0.8831417853551435,0.368623733252392,0.8237563500182684,0.9814897985371487,1.0699071198711203
IA,005,0.828493090009785,0.30697524457394965,0.7558305643827016,0.32019439015371615,0.9482478637170161
IA,006,0.950561144307564,0.5064573058231802,0.8198916164950072,0.9168796800288695,3.1872858352740576
IA,007,0.5787723365947187,0.2739859420165582,0.7308054642820645,0.8526851517089857,0.24165607945299414
IA,008,0.8791043450350899,0.4117080094179239,0.7817765741192737,0.6919218167438708,0.8376092352482061
IA,009,0.8349129482397061,0.4206524786155647,0.806048130701566,0.9325952957772394,4.697720774493917
IA,010,0.8916376179943588,0.4352237330068628,0.8388459781641006,0.4864069236213886,0.8427516710745879
IA,011,0.9340149030786938,0.6820854919258883,0.9382963490926493,0.9846876407385962,1.2900658621508152
IA,012,0.9160456222971857,0.5429395304913607,0.8547326521246802,0.9427639474413023,1.1872867669923057
IA,013,0.8450792113905365,0.4149723298969541,0.9228738562569956,0.7280899409406798,2.264193198625151
IA,014,0.9427722706077429,0.3467073708555754,0.7832724410026636,0.7013105830150271,1.2566915144922228
IA,015,0.7746074775414368,0.3211340957717102,0.7309881198174641,0.9398242055442867,0.7844059977243681
IA,016,0.8078818304767319,0.262190562304355,0.6862849177085896,0.5777204547625872,1.2258700378716056
IA,017,0.8176850135993081,0.33112039646345187,0.721741209068694,0.7939545275331844,0.5726921446151096
IA,018,0.893859757610049,0.5051318452489792,0.8107178322023696,0.8575849666824658,0.8851766248965781
IA,019,0.8251518565503232,0.1994523708175418,0.7237980024224581,0.2606043922958477,0.7077748536421621
IA,020,0.9220554441473623,0.491408291812047,0.8034221178075548,0.8364847680654613,0.7506452888458591
IA,021,0.6345748701804791,0.33227572954727613,0.6875684901773228,0.7939307111226882,0.43420410885882
IA,022,0.8780366140674086,0.391649223701302,0.8643175354762704,0.3432485278914011,0.8937911753323025
IA,023,0.8109672586782859,0.4235597839234619,0.754705484966679,0.774748557716853,0.7643052766288239
IA,024,0.6720621042634549,0.47757363659355406,0.9220416618100901,0.9774921690832176,0.4860811430269989
IA,025,0.8229063318009987,0.3512027139773088,0.8416637297416043,0.61198606271777,0.7483200491778774
IA,026,0.8130815186667095,0.2908796508261289,0.7255091266273466,0.7631827443964018,1.41694294826852
IA,027,0.9157843014851236,0.5942782719939063,0.9481460179026027,0.9795593913240972,0.7993404776524445
IA,028,0.8323191056735422,0.28350675155488936,0.6746883001827966,0.588954910870325,1.0112048888581848
IA,029,0.8060758011168294,0.44119243697423416,0.8407205580451187,0.9107536293121661,1.5075198522691045
IA,030,0.780167543033678,0.20523470416879458,0.7378049480147517,0.4927468413664015,1.6774387524635843
IA,031,0.7615820031627096,0.10048088361191616,0.5744491933337998,0.8181793899246754,0.9228537034783437
IA,032,0.7869185217800082,0.24368136408848384,0.6942277934441806,0.7912617585322242,0.6008555592720525
IA,033,0.9670934500712849,0.5538294412622191,0.9085096461203975,0.9375496729229076,1.4429548845330664
IA,034,0.7771915318580935,0.34885231518159504,0.7101183944713474,0.7300381139583383,0.7600480032784924
IA,035,0.9122386775630962,0.3421049960959388,0.756141127327298,0.8198569260784738,0.7366206086385589
IA,036,0.9519135520157661,0.4196314705963376,0.8030503801476836,0.8809716132010155,1.1172454996011711
IA,037,0.7684175610411529,0.2791421954991976,0.7320892667901207,0.7688843916013155,3.5898176036421066
IA,038,0.7936386142076575,0.1715807957262482,0.7182457605176736,0.5576100076813344,1.1543276375241298
IA,039,0.9065684506905201,0.4047101349642669,0.8666565243271316,0.7306849644877814,1.3808363416351244
IA,040,0.7568428698041112,0.36876028093563507,0.859289454971919,0.9072869419909286,0.6926082069280017
IA,041,0.9385358217073851,0.5968496704679892,0.9066414064797033,0.9537184408451144,1.3064227920446505
IA,042,0.9384367595452907,0.41558783372999797,0.832421791807473,0.8251087365086184,1.4319119088014431
IA,043,0.7631217316989316,0.383180479722955,0.8319274866761138,0.8369124741557546,0.5617897022670073
IA,044,0.8619112156652027,0.153686663599505,0.7207522562946044,0.8919397174624709,1.2361563618084404
IA,045,0.8495042829629089,0.3140020898694785,0.8064236266187684,0.4875726197525727,2.7166575264495747
IA,046,0.9176502798289532,0.2958664929529289,0.7850866729438678,0.9560725948254207,0.9238761880436791
IA,047,0.8324352805953155,0.5589242336568,0.9717201804613712,0.9343562989105416,0.7811017259358456
IA,048,0.9189823627627347,0.3393048249468167,0.7700526333769195,0.2729035166816952,0.6944394555530519
IA,049,0.7955658760620515,0.28250972376056804,0.6830133274373926,0.36599761022533883,0.5878925365295335
IA,050,0.7659723561131521,0.40482616964789325,0.7288044054281383,0.835967016905215,0.5483792657451596
IA,051,0.5660750888560723,0.36923403572252955,0.9648241822030694,0.9758611858112435,0.3288989386318485
IA,052,0.7110179867288124,0.49847005718858123,0.9388929649018105,0.983277484211883,0.7037243527341207
IA,053,0.779305683145475,0.5049574342635018,0.8479192193423529,0.9942196531791907,3.432907022525706
IA,054,0.7701252426479979,0.39935521228588705,0.6948103127109364,0.4615513844556104,0.5713268249879885
IA,055,0.8727071724030074,0.44144765594966257,0.736801645331487,0.8330137511641922,0.8965978813366174
IA,056,0.8329030063405656,0.3593719012675794,0.7620565603436567,0.9306308526367669,0.7509191133620584
IA,057,0.8652536997811908,0.24591511280900513,0.7616769877020966,0.3299350444461369,0.798129108989656
IA,058,0.7117398576832958,0.30134897791098225,0.7461764074994359,0.6725063514856954,0.49880107535990204
IA,059,0.9063775672099502,0.3746354898602398,0.7807312129453503,0.851473190461478,1.2908486086777622
IA,060,0.866588865446017,0.35990581071784833,0.7578783645621762,0.49325378763248584,1.9929175351400643
IA,061,0.7517713502110419,0.29828218411345825,0.7187569106238811,0.5228278393304291,1.853283686990935
IA,062,0.6905982945284337,0.17842940262890944,0.662028569082308,0.6073665847276187,0.9101986689309627
IA,063,0.9468963975725829,0.534730022346502,0.9116383044372577,0.35868430008096974,1.0533913083920243
IA,064,0.9543450506739145,0.6037035166476279,0.89219291286921,0.9275503376117769,1.3999044299664465
IA,065,0.8245360738201368,0.10658297196589955,0.5866050942892115,0.8397714982945564,1.1177102035363422
IA,066,0.7371293517821583,0.11034271862991621,0.5257777812637122,0.6162166558230319,0.7795656795625809
IA,067,0.6744201224090005,0.07770097639425756,0.5630442420505367,0.8272045891170821,0.735127434495487
IA,068,0.869301741791415,0.15400202325753948,0.7993391792602352,0.7385338987181361,1.2265989739541174
IA,069,0.829665467933471,0.39332432050366506,0.863322057022282,0.6750628611760554,1.4480124058515111
IA,070,0.8537248893404314,0.44078747763078047,0.881686009721753,0.9030274220862177,2.338987532561315
IA,071,0.8682874040481598,0.45272730285667456,0.8699873256691709,0.9897705637484269,4.4598574491631
IA,072,0.7270371300025122,0.2704151127365504,0.6886607005128659,0.4565394832524524,0.5277974811398193
IA,073,0.8865202948852587,0.46236980273339795,0.911852590468158,0.5632047477744807,0.6196167863615869
IA,074,0.797032679760935,0.1510116687219519,0.6147943160648139,0.6081634275267279,1.3197586602091245
IA,075,0.9649787044106469,0.648478499768733,0.9172486990688925,0.9420882669537136,0.9736297621306497
IA,076,0.7387834053715341,0.4169322875374692,0.8721211808654314,0.8734962031796593,0.43194824816033695
IA,077,0.7703961437665027,0.27333621106205974,0.7171864838992056,0.2330548604427334,1.1231811770511921
IA,078,0.777647996066103,0.5378786263486238,0.9449110132144785,0.9673648475531642,0.636129761725975
IA,079,0.9398042508953893,0.4996164050752611,0.8678280006331613,0.9383138071413033,0.7344718122232723
IA,080,0.818649924772746,0.32867278094296365,0.7201001209479865,0.3946104382408388,0.8509376917269228
IA,081,0.8679814184936486,0.36686067824507534,0.8513864079736886,0.9659460312450686,2.546704433758536
IA,082,0.8297556707612015,0.40624876467800625,0.7948058397741736,0.5624872729965382,0.8104057373864185
IA,083,0.7062598495083178,0.28469352223556665,0.6300662521229985,0.9442801556420234,0.8122942341242554
IA,084,0.9272266004256824,0.4220950529840819,0.7796487123543558,0.8929764905903734,1.057913031179072
IA,085,0.7877633223149836,0.28782615028799075,0.7835048347546543,0.8844022858468946,0.8503574040994013
IA,086,0.8070445096041283,0.18654052922610442,0.5929604215618202,0.8014212396367943,0.9613978207977913
IA,087,0.7566221907951588,0.28124068480523656,0.6033467343580017,0.9716484148015708,3.1248527458229276
IA,088,0.8304318534724381,0.2726918783863772,0.7064352389858436,0.3113453230797512,0.6521357643822292
IA,089,0.8025452801798933,0.25645303630560046,0.6768046873968456,0.7385521519781785,1.1740969558914667
IA,090,0.5689277974471951,0.14705758123058038,0.5729320722203307,0.7163251910544329,0.7144662868378066
